n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right
n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,9,2,[0.80483044 0.59015817 0.92004712],[0.82033175 0.61078327 0.90727048],[0.57599827 0.44335591 0.79579162],[0.67774577 0.51944296 0.76563605],144,0.4904772941204927,0.09537217020988464,0.8455823005156802,0.5653866777423362,0.0760175883769989,0.8673278147306356,"[0.9415598428446114, 0.94763359625251, 0.937452565978558, 0.9401158736026399, 0.9449145422241954, 0.9501927502292743, 0.935320050781848, 0.937398344287524, 0.9403983984981792]","[0.9473038140481704, 0.9555455278014111, 0.9418090541200176, 0.9445584780695888, 0.9561568987056539, 0.9562037121707918, 0.9420367279366357, 0.9462320811075724, 0.9471090306552078]","[0.9297578636276425, 0.9213279431039606, 0.9323923434319792, 0.9289315000300571, 0.9056561992020357, 0.9340099825148287, 0.9160742805871679, 0.913945045491271, 0.9176729624176054]","[0.9289330087287957, 0.9426320179340868, 0.9226774746092411, 0.9323095362414964, 0.9390082086702862, 0.9412794826009158, 0.9276016359103735, 0.9249860979768674, 0.9366909987922556]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,9,2,[0.80239784 0.58310451 0.74111447],[0.82511606 0.61418411 0.75488231],[0.562646   0.31486478 0.54007329],[0.68222077 0.43139046 0.51042575],441,0.2634212404458373,0.26216375827789307,0.3830589978744081,0.18359279820708616,0.2508319020271301,0.4600678847222254,"[0.7127275547820673, 0.6996828563310031, 0.7797626436488356, 0.7047160288703934, 0.7317222868706861, 0.7555987949483747, 0.7522183728669158, 0.7192772858386707, 0.7011368426159867]","[0.7006474551092998, 0.6796827637146206, 0.7673834541645386, 0.6949720794725327, 0.712727786722134, 0.7461271970655778, 0.7375863239435863, 0.7099237051896405, 0.6867575450695333]","[0.701039672107991, 0.7058947228289343, 0.798885690586445, 0.711832256872635, 0.7629037226227859, 0.785892615288752, 0.7595683923213796, 0.718512815588377, 0.7082724600316457]","[0.74471582364886, 0.7510095451653385, 0.8017996527591431, 0.7273510869036038, 0.7704373388658101, 0.7672938059289909, 0.7832407800940373, 0.7389477402653027, 0.7340810772753645]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,9,2,[0.70593802 0.58681585 0.51870097],[0.66832148 0.57176305 0.45637198],[0.62256316 0.41551581 0.52236411],[0.72050154 0.46675884 0.6354054 ],196,-0.4670594679292413,0.45724043250083923,0.12458172047050697,-0.2918193735325337,0.5132721662521362,-0.07050528596607464,"[0.40929065088963046, 0.3533942312332281, 0.38654787863386575, 0.43518065925458865, 0.4274855928413129, 0.441458127102012, 0.42719299971072794, 0.4016153437528313, 0.37941300451761556]","[0.4214695870553, 0.36162365775459704, 0.39504462056540773, 0.4513103253791409, 0.44683613449883625, 0.4541707480263759, 0.44412248840079804, 0.42915233985407586, 0.39310848076819305]","[0.36497887666358403, 0.3299116024539439, 0.36165251504279533, 0.3844478345491977, 0.35969690707622737, 0.40617632730708586, 0.3743257969983095, 0.31909869643659605, 0.33502622721199726]","[0.37363073640292044, 0.32682428676610537, 0.3599983399605184, 0.39868239900956276, 0.3835315306177686, 0.40386529902826696, 0.3856038577087824, 0.341504334555789, 0.35028879382383143]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,9,2,[0.94623895 0.7596226  0.59273333],[0.93811408 0.77309129 0.59568862],[0.79059465 0.54533169 0.41183718],[0.7932894  0.55215798 0.53614118],169,0.25814380763934663,0.20638024806976318,0.3566319166636147,0.2352428312114856,0.20855039358139038,0.4047134493659501,"[0.8504038715810961, 0.8529674252670183, 0.8496050963045566, 0.829741431984214, 0.8626462875335354, 0.8536672253397408, 0.7668684480741702, 0.6477292415046196, 0.847206492696422]","[0.8443373666161369, 0.8460335113985437, 0.8429658795661515, 0.8216754224061451, 0.8546456830381511, 0.8474680223310305, 0.7596526903603689, 0.6340131841749328, 0.841465374461356]","[0.8618991040426699, 0.8806962976811492, 0.8785779702021989, 0.8618092156450944, 0.8962013409522436, 0.8787247253661603, 0.801799991633019, 0.7036421077736534, 0.869539520538616]","[0.8725833728592913, 0.8651810646880909, 0.8608251102880227, 0.8448907627999322, 0.8745388505752247, 0.8632164606303201, 0.776165067307611, 0.6725030908952594, 0.857660828644896]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,8,1,[0.76491569 0.63488837 0.91776971],[0.72895508 0.64534871 0.93170467],[0.56103921 0.31476187 0.72667268],[0.67074397 0.44410371 0.79470663],36,0.46096933480265195,0.08237159252166748,0.7256170897708895,0.7476134345104547,0.07162120938301086,0.8278605451917491,"[0.9223399602854694, 0.951278222442662, 0.9218003243555719, 0.9346087202327567, 0.9356758675745, 0.9485227776665767, 0.9495988402409004, 0.9411816116912461, 0.9404103252998065]","[0.9217114833445987, 0.950465372190959, 0.9198013012821953, 0.9337301357952527, 0.9340669189279266, 0.9484522995232489, 0.9507686605791822, 0.9391478360001457, 0.9381899502103963]","[0.9147063195850622, 0.9452707723543976, 0.9087761233402737, 0.9258744626814741, 0.9299038248234988, 0.9361463612314088, 0.9355118182457627, 0.9279849801714234, 0.9337590915952292]","[0.9305810038656237, 0.9586340753646281, 0.9400708374825973, 0.9442153969269174, 0.9454882513702403, 0.9587317050640506, 0.9567059904410797, 0.9589958271487997, 0.9534137489411535]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,8,1,[0.75181324 0.60860233 0.74449384],[0.72810813 0.60381911 0.71762066],[0.53827839 0.2206995  0.57662794],[0.67383838 0.31997357 0.6344288 ],100,-0.001243437568757444,0.2483883798122406,0.29093498237958304,-0.023309801830149413,0.2710704803466797,0.41548495772823957,"[0.7020577238895154, 0.7429751249019847, 0.7472821132262599, 0.7137899835201129, 0.7964882526815364, 0.7474831952791976, 0.7229838567871181, 0.7064738695715442, 0.7280429243662143]","[0.6966135392859412, 0.7274969510852811, 0.7356984090588385, 0.711745601971989, 0.7930261353749001, 0.7379796018749625, 0.720215596882424, 0.7113885054716234, 0.7259081435932783]","[0.708425119322405, 0.7705196219580805, 0.7890897560820602, 0.7235416982593519, 0.8067312628389967, 0.7721165680526241, 0.7343452015277412, 0.6918519944071121, 0.728194795813763]","[0.7137785140492723, 0.7778101142333447, 0.7627654066268272, 0.7151805360945569, 0.8006090192551256, 0.7622117165609388, 0.7217844034936813, 0.6982350031285287, 0.7332426397816654]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,8,1,[0.68334296 0.50052988 0.62186119],[0.68804627 0.49639818 0.62457751],[0.38969269 0.21599425 0.37441356],[0.55464029 0.30153988 0.46436725],196,-0.3307258658122169,0.41394877433776855,0.13981337775564984,-0.4587691423200632,0.4103137254714966,0.09325965380213863,"[0.4182374018760986, 0.279172183375057, 0.4239604177240821, 0.4278715627966516, 0.33227376209896237, 0.38147723725545324, 0.40513153057200607, 0.4385946215360364, 0.4629552845515603]","[0.42303150154755115, 0.287308259352256, 0.4278398832620017, 0.4312795798432022, 0.33521954067729637, 0.3848628125068336, 0.4094075612791521, 0.43994884345916174, 0.4674990611044979]","[0.3904909256888578, 0.21767426189966466, 0.4054967135846744, 0.40371545057276914, 0.31490003062256955, 0.34872113531488663, 0.3867680122985178, 0.4311842070516773, 0.4399153078155055]","[0.39793719051722215, 0.2573580712352673, 0.40746706771837593, 0.4192259955505594, 0.3178803985772375, 0.3733601265187144, 0.3840998765288161, 0.43548464419585686, 0.44033764550450283]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,8,1,[0.93398579 0.71130652 0.63237479],[0.94415572 0.68280934 0.6232056 ],[0.78075688 0.55887272 0.34155742],[0.84010631 0.59822185 0.43935254],25,-0.05145478602078198,0.331735759973526,0.1451839741451163,-0.07383041111951034,0.3017461895942688,0.11623934535750047,"[0.8185347035834567, 0.8407999282255711, 0.8302989210971742, 0.8429196184348995, 0.8166679828175447, 0.8324978611543039, 0.8012731848796688, 0.8309785550072682, 0.8191077538403086]","[0.8234933574039557, 0.8470928645142284, 0.836805721453532, 0.8476618491580566, 0.8222917559302402, 0.8384417286129975, 0.8086465645665892, 0.8365576539674271, 0.8223033388086542]","[0.7973992882610677, 0.8144487937060118, 0.7983369566232545, 0.817680283503291, 0.7912091997341507, 0.8079753748267661, 0.7803328555288469, 0.8048221164780719, 0.8023705681510317]","[0.8181182071369903, 0.8405044425686002, 0.835455374284108, 0.8466728003683772, 0.8186899659272246, 0.8321394657293126, 0.7966925642883558, 0.83155288106284, 0.8212863810183488]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,9,1,[0.81443125 0.70375542 0.93409522],[0.78964828 0.68285807 0.94798703],[0.58404217 0.42291714 0.75494993],[0.70156762 0.54206626 0.80128902],121,0.47336185278173376,0.0871809720993042,0.7150114022545564,0.7468648087024902,0.07418477535247803,0.7952802849064122,"[0.9415598428446114, 0.94763359625251, 0.937452565978558, 0.9401158736026399, 0.9449145422241954, 0.9501927502292743, 0.935320050781848, 0.937398344287524, 0.9403983984981792]","[0.9398669531435326, 0.9460867016364667, 0.9373890422001596, 0.9412707381599651, 0.9409522080610191, 0.9492365980425144, 0.9338661409377067, 0.9349040801996222, 0.9381682016204491]","[0.9291782449549537, 0.9353890867897646, 0.9165182080497083, 0.920754653140395, 0.9364031582296437, 0.93575135116222, 0.9229616926400612, 0.9214386552366733, 0.9338243658063712]","[0.9574291226603416, 0.9629414034712214, 0.9554204608109835, 0.9519602808140677, 0.9653461337488851, 0.9652401102851418, 0.9504005598267757, 0.9595945743601739, 0.9534297776784313]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,9,1,[0.80792382 0.7355339  0.79493585],[0.78368957 0.72349093 0.77587094],[0.57750947 0.38162213 0.63720067],[0.70181599 0.44643036 0.64853349],169,0.04281264788102076,0.2175278663635254,0.32965533080504605,-0.004367242284468942,0.2529101073741913,0.45532802802932304,"[0.695463079218421, 0.754699448396409, 0.7046122643713179, 0.7352426556170879, 0.7769909363167813, 0.7756252564622363, 0.6887063987727546, 0.7133276458797064, 0.7290104513683174]","[0.6999957724433057, 0.749656613051942, 0.7038975252057169, 0.7306732509116924, 0.7633729423757709, 0.7768094813257971, 0.6880310469052975, 0.7124526359529345, 0.7275012602420283]","[0.6678196392635625, 0.7690377709641008, 0.7009461672967713, 0.7433606551395325, 0.7837649617900082, 0.7652580973257144, 0.6906841165920021, 0.714934664724314, 0.7241524349266238]","[0.6940810709338405, 0.7673013042285441, 0.7089312964950505, 0.7462597665884129, 0.8156570154309252, 0.7764501153636728, 0.688640944397769, 0.7160839579877687, 0.7355737961075959]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,9,1,[0.62172219 0.59278903 0.56831164],[0.60381301 0.59327102 0.54969472],[0.46354068 0.33850496 0.4171356 ],[0.57614772 0.42401218 0.48029765],16,-0.4526514733675408,0.40238556265830994,0.11240712166817057,-0.5107554819211741,0.40323516726493835,0.057881369278603434,"[0.4828985646202663, 0.3859359015574119, 0.4257353657155892, 0.4496206145007902, 0.42694081450590293, 0.4570611534238298, 0.41657719929304327, 0.46551381395645103, 0.41278578942945293]","[0.4879894936317602, 0.39416947223973836, 0.4265014253790094, 0.4540961747634229, 0.43176358743127863, 0.46208662758529045, 0.4204204932856886, 0.46581215708843926, 0.4136908162479908]","[0.44724122439700414, 0.33421865672505496, 0.4194972056180704, 0.4189070261586411, 0.39456904034927437, 0.4253558076121655, 0.3931901957196042, 0.44976703027661125, 0.40532438111904295]","[0.4666429393410511, 0.3585528859285849, 0.4244570754787948, 0.4358287575849429, 0.406315413590487, 0.43790344853199487, 0.39974470785190663, 0.4724179419522762, 0.4077604597778817]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,9,1,[0.94618088 0.77435236 0.71069099],[0.95664126 0.75573543 0.68123239],[0.80174032 0.61533944 0.4562155 ],[0.8397708  0.63568981 0.52210242],81,-0.0623097613316678,0.3248167037963867,0.15978927039109259,-0.037963687045645976,0.2874102294445038,0.17650870478889547,"[0.8508344429834311, 0.8262431465781306, 0.8199262928233635, 0.8165598730460216, 0.8671931166271416, 0.8572573947234516, 0.7564435932218474, 0.8609186408546114, 0.8197382681808885]","[0.8549338197969465, 0.8289955880305102, 0.8257137724016317, 0.8225182671019655, 0.8732747852109163, 0.8624617518823399, 0.7593056192273147, 0.8637711148757892, 0.822489066435296]","[0.8272121555393648, 0.8100603175122528, 0.7996398299249896, 0.796106661890417, 0.8411607562211165, 0.846585272222051, 0.7403356397634979, 0.8478245978416301, 0.8047406985317235]","[0.8564351042290437, 0.829914428754092, 0.8193918606744488, 0.8153937756267169, 0.8697309014176205, 0.8498916137553798, 0.7604335358948214, 0.8601759014691006, 0.8229544984936684]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,8,0,[0.81069552 0.41416957 0.9241182 ],[0.78330893 0.26677059 0.88189337],[0.50421465 0.1593981  0.80668246],[0.65020195 0.31817885 0.89447937],484,0.8076653087592369,0.09157165884971619,0.850085282018627,0.8019069276971856,0.09221234172582626,0.8720354605478171,"[0.9223399602854694, 0.951278222442662, 0.9218003243555719, 0.9346087202327567, 0.9356758675745, 0.9485227776665767, 0.9495988402409004, 0.9411816116912461, 0.9404103252998065]","[0.9202428882795775, 0.949516661396403, 0.9157596735332318, 0.9321666178165505, 0.9336787096376005, 0.946008849222601, 0.9469593033247677, 0.9391453104816726, 0.9359276733376898]","[0.9236506315297852, 0.9520295501818026, 0.9385292083669553, 0.9371430627336669, 0.9343956892944169, 0.9483046285849241, 0.9515361249214138, 0.9404508121291315, 0.9443468768297101]","[0.9280545673731104, 0.9562635680685885, 0.9297318220128985, 0.9402923488777504, 0.9432394419757808, 0.9569147340038879, 0.956544721815882, 0.9485661744032768, 0.9529540541609793]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,8,0,[0.81862953 0.4250068  0.79077372],[0.76959678 0.25250488 0.72636819],[0.53778072 0.11749917 0.49999603],[0.71240578 0.35093163 0.68722149],64,-0.0740556740858009,0.22798937559127808,0.2930966249667777,-0.28644217712846015,0.2515479326248169,0.20922390927827672,"[0.5781129605893016, 0.7524560822067139, 0.693257921275887, 0.5350102554885544, 0.7065363970730725, 0.48397355156847144, 0.7690906315419819, 0.7270865217496324, 0.7184118543938334]","[0.5622325981030541, 0.7774510353715453, 0.724154097833525, 0.5243200196197935, 0.7361384999407878, 0.504034713047603, 0.7788830815166691, 0.7390672208608144, 0.7555508533472848]","[0.6165032764055065, 0.6944570915679045, 0.656499264663081, 0.5354346271253734, 0.6714074627271569, 0.4280169914911984, 0.7363098671352872, 0.692840674178907, 0.6611201422543072]","[0.5940405339011973, 0.7094819830401264, 0.628434432319279, 0.5544445848244872, 0.6393449626139875, 0.4606301683278933, 0.7512994461112645, 0.7011532899977824, 0.6422037738957194]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,8,0,[0.57695733 0.49851942 0.53887703],[0.35425343 0.30571636 0.33224397],[0.2280558  0.15216005 0.2210375 ],[0.48564108 0.42792799 0.38963538],841,-0.4005506306090494,0.4791911840438843,0.07776647122419633,-0.43123328590915927,0.49099117517471313,-0.037498018896463314,"[0.37318338725940564, 0.37804035802936603, 0.46251716662095743, 0.3935409960974516, 0.34538164908512003, 0.417001247848617, 0.509137637761659, 0.4405584761399354, 0.4836608787163209]","[0.35548082793335994, 0.36279286076968137, 0.4142500481840763, 0.34827400519709645, 0.3185084193157935, 0.4141607543381057, 0.4870414109213277, 0.4306010945919331, 0.4656050334438432]","[0.3887063764107559, 0.39113161738643215, 0.5128561632370572, 0.4131983979223092, 0.36924627961115286, 0.4210813284386189, 0.5276836916533113, 0.4517684798553888, 0.45698194774835976]","[0.37437909627372395, 0.38049242834241015, 0.45727264783340993, 0.39233477895150576, 0.35661414178183154, 0.39253266667773906, 0.4816093503343525, 0.41603363500729035, 0.4908422544308952]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,8,0,[0.93950704 0.76428702 0.41341282],[0.90039525 0.70896137 0.25535096],[0.86937118 0.48128445 0.17183893],[0.91697232 0.65625361 0.28217669],324,-0.10779942527898174,0.2733469605445862,0.15133245165681264,0.04647689601881574,0.29030174016952515,0.2639419971463529,"[0.8448368231729535, 0.8218324392041947, 0.8515339623765796, 0.8293449098993848, 0.834347542204114, 0.8302061832453831, 0.8277840623854215, 0.7538016936286491, 0.8416930553190329]","[0.8465864382794069, 0.8235586308639715, 0.8524323006538684, 0.8300159950830377, 0.8331575584332465, 0.8307310843743215, 0.8290989051939575, 0.7451419539507389, 0.8445801447822976]","[0.8070341802907759, 0.7955735186802776, 0.8177824202467185, 0.7955693104487845, 0.7993280328160978, 0.799889482376279, 0.7993727183381973, 0.7078036460961437, 0.8114678457813264]","[0.850117159859413, 0.8244013502552602, 0.8567930338069436, 0.835938579563517, 0.8493598158905655, 0.8337946846151496, 0.8317589023951582, 0.7901949140121233, 0.8427158017072929]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,9,0,[0.80411215 0.57390472 0.92597982],[0.77734036 0.42633985 0.89300251],[0.50145123 0.43992643 0.80217944],[0.69290059 0.47619218 0.87662905],676,0.8158285229179825,0.0906720757484436,0.8620134728589866,0.773716075251793,0.09093242883682251,0.8522288306359038,"[0.9415598428446114, 0.94763359625251, 0.937452565978558, 0.9401158736026399, 0.9449145422241954, 0.9501927502292743, 0.935320050781848, 0.937398344287524, 0.9403983984981792]","[0.937461241495481, 0.9412479615313172, 0.9330698449348902, 0.9344882128838569, 0.9374023074484888, 0.9450835186817, 0.9300371869850454, 0.9309844285632782, 0.9358751367124634]","[0.9491459918107845, 0.960693964677226, 0.9482700276879006, 0.9515164032963255, 0.9567868249485061, 0.9563452840113189, 0.9445560809330678, 0.9457379602331684, 0.9443423609160222]","[0.9499053637627761, 0.9599557434971648, 0.9440336059881833, 0.9506386313259302, 0.9622302223826243, 0.9631778330210088, 0.946530945093639, 0.9533531368312044, 0.952968847859274]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,9,0,[0.83323533 0.57558122 0.81457067],[0.80148574 0.3995758  0.77491409],[0.56854634 0.29423013 0.498943  ],[0.76963418 0.46567116 0.63935657],16,-0.09623009131786038,0.26565784215927124,0.20356791311541678,-0.15625524649973255,0.2675913870334625,0.2177319781829088,"[0.6054780952311676, 0.7675336640250484, 0.7665599658501722, 0.6157031689023352, 0.7854617780197948, 0.43830462252879504, 0.6933227651950264, 0.7396245720944233, 0.7178821096329102]","[0.6219237403495959, 0.7863810126461865, 0.7755078507504194, 0.616966041833275, 0.8018695184478359, 0.4527246912650843, 0.7168401456269959, 0.7671828250199338, 0.7540028330319957]","[0.6164145747193266, 0.7512565686191045, 0.733157414145892, 0.6170680659552323, 0.7520087651267156, 0.3993849118965687, 0.6582493509484781, 0.7059571063647144, 0.6618776859889879]","[0.5532758936953743, 0.7151952903883287, 0.7578617121325661, 0.5996709929505674, 0.755194947516718, 0.423583464155255, 0.652400781200962, 0.6788277544390251, 0.6474925849807007]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,9,0,[0.60882476 0.49498621 0.48060072],[0.50326975 0.38662441 0.44471117],[0.56003172 0.26907693 0.38329027],[0.51286328 0.37514451 0.28049411],625,-0.4555020555787876,0.4659827947616577,0.0874181004621647,-0.4214335136918899,0.49017465114593506,-0.02352216683977737,"[0.4094947025888318, 0.3555907510331022, 0.414883919517501, 0.443095796286477, 0.36600389425715235, 0.3731238308970482, 0.49772468258266256, 0.4998225246340119, 0.5176560073481223]","[0.3844980597995421, 0.33554885397489553, 0.3655731119102334, 0.3799881850389799, 0.3339839668670097, 0.36382546397722665, 0.46134133463934135, 0.46497160254879955, 0.4880558528430675]","[0.42129306821751855, 0.3615174202763099, 0.4481020663074133, 0.47024844107115565, 0.369558069755518, 0.3825363195852854, 0.5110702477534387, 0.5218074114075768, 0.4988585436084958]","[0.42080227484083355, 0.3655117730581975, 0.4180895164254947, 0.4741553493408059, 0.390733335881271, 0.3566897697176186, 0.49760089853641376, 0.5136793410128546, 0.5222931458296904]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,9,0,[0.94445158 0.81341493 0.59141911],[0.91030639 0.76041295 0.4463195 ],[0.8727209  0.48664028 0.42789026],[0.91825893 0.65961862 0.39781179],81,-0.141313127393326,0.2797919511795044,0.11756979351665386,0.0022566237703429324,0.3066598176956177,0.2183320313741146,"[0.8174052028305512, 0.8480862040650101, 0.8411574376232713, 0.8520401207064805, 0.8503305428434135, 0.8534026595979911, 0.7835145591242139, 0.6829222240956911, 0.841156512845947]","[0.818749202573253, 0.8516509462936939, 0.8441323714327205, 0.8550989293395049, 0.8505084165570107, 0.8552439885449554, 0.7849239678663391, 0.6763108782748191, 0.8437933024583696]","[0.7773524226812549, 0.8175520173489682, 0.8031736781910426, 0.815302903023958, 0.8125034650520513, 0.8310726006644056, 0.7453920847213675, 0.6316012607235151, 0.8110741128172363]","[0.8252432511458441, 0.8441684043338189, 0.844603919708402, 0.8514512918817894, 0.8608838087505511, 0.8496939231522964, 0.7910582604115693, 0.7210665868001824, 0.8431692586884454]"
